,insId,name,urlName,instrument,isin,ticker,yahoo,sectorId,marketId,branchId,countryId,listingDate,country
203,278,Creades,creades,0,SE0015661236,CRED A,CRED-A.ST,1.0,1,73.0,1,2012-02-22 00:00:00,Sverige
204,282,DistIT,distit,0,SE0003883800,DIST,DIST.ST,6.0,4,83.0,1,2011-04-19 00:00:00,Sverige
205,283,Diadrom,diadrom,0,SE0001606906,DIAH,DIAH.ST,6.0,4,89.0,1,2007-06-01 00:00:00,Sverige
206,285,Dignitana,dignitana,0,SE0002108001,DIGN,DIGN.ST,4.0,4,79.0,1,2009-06-18 00:00:00,Sverige
207,287,Drillcon,drillcon,0,SE0001770702,DRIL,DRIL.ST,7.0,4,20.0,1,2006-08-07 00:00:00,Sverige
208,288,Ellen,ellen,0,SE0014730347,ELN,ELN.ST,4.0,4,78.0,1,2006-12-08 00:00:00,Sverige
209,289,Kakel Max,empire,0,SE0009921075,KAKEL,KAKEL.ST,5.0,4,31.0,1,2000-06-07 00:00:00,Sverige
210,290,Endomines,endomines,0,SE0018690059,ENDO,ENDO.ST,7.0,3,18.0,1,2007-06-19 00:00:00,Sverige
211,291,Eolus Vind,eolus-vind,0,SE0007075056,EOLU B,EOLU-B.ST,10.0,2,12.0,1,2009-05-28 00:00:00,Sverige
212,292,EnergyO Solutions,eos-russia,0,SE0002016261,EOS,EOS.ST,10.0,4,8.0,1,2006-04-24 00:00:00,Sverige
213,293,Episurf Medical,episurf,0,SE0003491562,EPIS B,EPIS-B.ST,4.0,3,79.0,1,2010-11-05 00:00:00,Sverige
214,295,Firefly,firefly,0,SE0000395428,FIRE,FIRE.ST,6.0,4,90.0,1,1997-06-26 00:00:00,Sverige
215,296,Arcane Crypto,wifog,0,SE0007614722,ARCANE,ARCANE.ST,6.0,4,92.0,1,2008-02-27 00:00:00,Sverige
216,297,Generic Sweden,generic,0,SE0001790791,GENI,GENI.ST,6.0,4,88.0,1,2006-10-30 00:00:00,Sverige
217,298,Genovis,genovis,0,SE0002485979,GENO,GENO.ST,4.0,4,78.0,1,2005-11-11 00:00:00,Sverige
218,299,Binero Group,oniva-online-group,0,SE0005249570,BINERO,BINERO.ST,6.0,4,90.0,1,1998-02-05 00:00:00,Sverige
219,300,Götenehus Group,gotenehus,0,SE0001799636,GHUS B,GHUS-B.ST,5.0,4,29.0,1,2006-11-23 00:00:00,Sverige
220,301,Hansa Biopharma,hansa-medical,0,SE0002148817,HNSA,HNSA.ST,4.0,2,78.0,1,2007-10-17 00:00:00,Sverige
221,302,Stendörren Fastigheter,stendorren,0,SE0006543344,STEF B,STEF-B.ST,1.0,2,75.0,1,2011-02-04 00:00:00,Sverige
222,303,Hifab,hifab,0,SE0000483943,HIFA B,HIFA-B.ST,5.0,4,34.0,1,2000-07-06 00:00:00,Sverige
223,304,Impact Coatings,impact-coatings,0,SE0001279142,IMPC,IMPC.ST,5.0,4,23.0,1,2004-12-15 00:00:00,Sverige
224,306,Invisio,invisio,0,SE0001200015,IVSO,IVSO.ST,6.0,2,86.0,1,2004-06-04 00:00:00,Sverige
225,308,Northbaze,jays,0,SE0003204908,NBZ,NBZ.ST,6.0,4,84.0,1,2010-06-18 00:00:00,Sverige
226,309,JLT Mobile,jlt,0,SE0000725624,JLT,JLT.ST,6.0,4,83.0,1,1997-12-18 00:00:00,Sverige
227,310,Kancera,kancera,0,SE0015658570,KAN,KAN.ST,4.0,4,78.0,1,2011-02-25 00:00:00,Sverige
228,312,Copperstone,copperstone,0,SE0001915190,COPP B,COPP-B.ST,7.0,4,16.0,1,2007-02-22 00:00:00,Sverige
229,313,Kopy Goldfields,kopy-goldfields,0,SE0002245548,KOPY,KOPY.ST,7.0,4,18.0,1,2010-08-27 00:00:00,Sverige
230,316,Lucara Diamond,lucara-diamond,0,CA54928Q1081,LUC,LUC.ST,7.0,2,19.0,1,2011-11-25 00:00:00,Sverige
231,317,Mackmyra,mackmyra,0,SE0000731747,MACK B,MACK-B.ST,2.0,4,58.0,1,2011-12-16 00:00:00,Sverige
232,318,MedCap,medcap,0,SE0009160872,MCAP,MCAP.ST,4.0,2,77.0,1,2003-06-23 00:00:00,Sverige
233,320,Modern Ekonomi,modern-ekonomi,0,SE0005991601,ME,ME.ST,5.0,4,34.0,1,2006-11-13 00:00:00,Sverige
234,321,Misen Energy,misen-energy,0,SE0001486952,MISE,MISE.ST,3.0,4,2.0,1,2007-06-12 00:00:00,Sverige
235,322,NetJobs,netjobs,0,SE0001790346,NJOB,NJOB.ST,5.0,4,33.0,1,2006-10-12 00:00:00,Sverige
236,323,New Nordic Healthbrands,new-nordic-healthbrands,0,SE0001838038,NNH,NNH.ST,2.0,4,65.0,1,2007-01-23 00:00:00,Sverige
237,324,Nischer,nischer,0,SE0000308298,NIS,NIS.ST,1.0,6,75.0,1,1996-03-13 00:00:00,Sverige
238,325,Online Brands Nordic,online-brands-nordic,0,SE0017133838,OBAB,OBAB.ST,8.0,4,44.0,1,2007-04-16 00:00:00,Sverige
239,331,Saxlund,pilum,0,SE0008966014,SAXG,SAXG.ST,5.0,4,27.0,1,2005-03-27 00:00:00,Sverige
240,332,Egetis Therapeutics,pledpharma,0,SE0003815604,EGTX,EGTX.ST,4.0,3,78.0,1,2011-04-07 00:00:00,Sverige
241,333,Precio Fishbone,precio-fishbone,0,SE0000141137,PRCO B,PRCO-B.ST,6.0,4,89.0,1,2000-01-12 00:00:00,Sverige
242,334,Precomp Solutions,precomp-solutions,0,SE0006091724,PCOM B,PCOM-B.ST,5.0,4,24.0,1,2007-08-29 00:00:00,Sverige
243,339,ScandBook,scandbook,0,SE0003175660,SBOK,SBOK.ST,8.0,4,57.0,1,2010-03-31 00:00:00,Sverige
244,342,ShaMaran,shamaran,0,CA8193201024,SNM,SNM.ST,3.0,4,2.0,1,2011-06-22 00:00:00,Sverige
245,343,Ogunsen,sjr,0,SE0008406151,OGUN B,OGUN-B.ST,5.0,4,33.0,1,2007-03-06 00:00:00,Sverige
246,344,Skåne-möllan,skane-mollan,0,SE0017885338,SKMO,SKMO.ST,2.0,4,63.0,1,1998-07-03 00:00:00,Sverige
247,347,Stille,stille,0,SE0000998650,STIL,STIL.ST,4.0,4,79.0,1,1997-08-29 00:00:00,Sverige
248,348,TagMaster,tagmaster,0,SE0015950399,TAGM B,TAGM-B.ST,6.0,4,86.0,1,2005-09-19 00:00:00,Sverige
249,349,Tethys Oil,tethys-oil,0,SE0017859259,TETY,TETY.ST,3.0,2,2.0,1,2004-04-06 00:00:00,Sverige
250,352,Unlimited Travel Group,unlimited-travel-group,0,SE0001834821,UTG,UTG.ST,8.0,4,53.0,1,2006-12-15 00:00:00,Sverige
251,354,Nordic Flanges,nordic-flanges,0,SE0001994658,NFGAB,NFGAB.ST,5.0,4,24.0,1,2007-11-22 00:00:00,Sverige
252,355,Vestum,wesc,0,SE0017134125,VESTUM,VESTUM.ST,1.0,4,73.0,1,2008-05-19 00:00:00,Sverige
253,356,Westpay,west-international,0,SE0002169292,WPAY,WPAY.ST,6.0,4,92.0,1,2007-10-26 00:00:00,Sverige
254,357,Wise Group,wise-group,0,SE0007277876,WISE,WISE.ST,5.0,3,33.0,1,2007-04-05 00:00:00,Sverige
255,364,ALM Equity,alm-equity,0,SE0018741985,ALM,ALM.ST,1.0,4,75.0,1,2012-06-08 00:00:00,Sverige
256,365,Mangold,mangold,0,SE0001449380,MANG,MANG.ST,1.0,2,71.0,1,2012-06-12 00:00:00,Sverige
257,366,Platzer Fastigheter,platzer,0,SE0004977692,PLAZ B,PLAZ-B.ST,1.0,1,75.0,1,2013-11-29 00:00:00,Sverige
258,369,aXichem,axichem,0,SE0005250719,AXIC A,AXIC-A.ST,7.0,4,15.0,1,1999-01-01 00:00:00,Sverige
259,371,Nexam Chemical,nexam,0,SE0005101003,NEXAM,NEXAM.ST,7.0,4,15.0,1,2013-04-23 00:00:00,Sverige
260,372,Xvivo Perfusion,xvivo-perfusion,0,SE0004840718,XVIVO,XVIVO.ST,4.0,2,79.0,1,2012-10-08 00:00:00,Sverige
261,375,Bufab,bufab,0,SE0005677135,BUFAB,BUFAB.ST,5.0,1,24.0,1,2014-02-21 00:00:00,Sverige
262,377,Bactiguard,bactiguard,0,SE0005878741,BACTI B,BACTI-B.ST,4.0,2,79.0,1,2014-06-19 00:00:00,Sverige
263,380,Scandi Standard,scandi-standard,0,SE0005999760,SCST,SCST.ST,2.0,2,63.0,1,2014-06-27 00:00:00,Sverige
264,381,Arctic Paper,arctic-paper,0,PLARTPR00012,ARP,ARP.ST,7.0,3,21.0,1,2012-12-20 00:00:00,Sverige
265,382,Besqab,besqab,0,SE0005991411,BESQ,BESQ.ST,5.0,2,29.0,1,2014-06-12 00:00:00,Sverige
266,383,G5 Entertainment,g5-entertainment,0,SE0001824004,G5EN,G5EN.ST,8.0,2,55.0,1,2006-10-02 00:00:00,Sverige
267,384,Abliva,neurovive,0,SE0002575340,ABLI,ABLI.ST,4.0,3,78.0,1,2008-10-03 00:00:00,Sverige
268,385,Oscar Properties,oscar-properties,0,SE0016278303,OP,OP.ST,1.0,3,75.0,1,2013-06-18 00:00:00,Sverige
269,386,Starbreeze B,starbreeze,0,SE0005992831,STAR B,STAR-B.ST,8.0,3,55.0,1,2000-08-06 00:00:00,Sverige
270,387,Cell Impact,cell-impact,0,SE0017885379,CI,CI.ST,5.0,4,23.0,1,2013-02-20 00:00:00,Sverige
271,389,BIMobject,bimobject,0,SE0011644376,BIM,BIM.ST,6.0,4,90.0,1,2014-01-13 00:00:00,Sverige
272,391,Mendus,immunicum,0,SE0005003654,IMMU,IMMU.ST,4.0,3,78.0,1,2013-04-22 00:00:00,Sverige
273,392,Polyplank,polyplank,0,SE0005569290,POLY,POLY.ST,5.0,4,27.0,1,2005-12-30 00:00:00,Sverige
274,393,Fastator,fastator,0,SE0015407382,FASTAT,FASTAT.ST,1.0,2,75.0,1,2012-04-23 00:00:00,Sverige
275,395,Ages Industri,ages,0,SE0005799046,AGES B,AGES-B.ST,5.0,4,24.0,1,2014-05-16 00:00:00,Sverige
276,397,Clavister,clavister,0,SE0005308558,CLAV,CLAV.ST,6.0,4,88.0,1,2014-05-21 00:00:00,Sverige
277,398,Cortus Energy,cortus-energy,0,SE0001296542,CE,CE.ST,10.0,4,14.0,1,2004-12-10 00:00:00,Sverige
278,400,Reato Group,dome-energy,0,SE0011415710,REATO,REATO.ST,3.0,4,2.0,1,2006-06-12 00:00:00,Sverige
279,401,Doxa,doxa,0,SE0005624756,DOXA,DOXA.ST,1.0,4,73.0,1,2014-04-07 00:00:00,Sverige
280,403,Hanza,hanza,0,SE0005878543,HANZA,HANZA.ST,5.0,3,34.0,1,2014-06-19 00:00:00,Sverige
281,404,Heliospectra,heliospectra,0,SE0005933082,HELIO,HELIO.ST,6.0,4,84.0,1,2014-06-18 00:00:00,Sverige
282,405,Hexatronic,hexatronic,0,SE0018040677,HTRO,HTRO.ST,5.0,1,25.0,1,1993-01-01 00:00:00,Sverige
283,407,Kallebäck Property,kalleback,0,SE0005704079,KAPIAB,KAPIAB.ST,1.0,4,75.0,1,2014-03-28 00:00:00,Sverige
284,408,Kambi,kambi,0,MT0000780107,KAMBI,KAMBI.ST,8.0,4,54.0,1,2014-06-02 00:00:00,Sverige
285,409,Kentima,kentima,0,SE0005100757,KENH,KENH.ST,6.0,4,88.0,1,2013-06-19 00:00:00,Sverige
286,411,Mavshack,mavshack,0,SE0005992419,MAV,MAV.ST,8.0,4,57.0,1,2008-10-08 00:00:00,Sverige
287,412,Irisity,mindmancer,0,SE0005365681,IRIS,IRIS.ST,6.0,4,88.0,1,2013-10-23 00:00:00,Sverige
288,414,NanoCap,new-equity-venture,0,SE0004020931,NANOCAP B,NANOCAP-B.ST,1.0,5,73.0,1,2011-09-22 00:00:00,Sverige
289,415,Nicoccino,nicoccino,0,SE0005506185,NICO,NICO.ST,2.0,4,62.0,1,2014-06-30 00:00:00,Sverige
290,416,Clemondo,north-chemical,0,SE0005504669,CLEM,CLEM.ST,7.0,4,15.0,1,2013-12-19 00:00:00,Sverige
291,418,ScandiDos,scandidos,0,SE0005768124,SDOS,SDOS.ST,4.0,4,79.0,1,2014-04-11 00:00:00,Sverige
292,419,Scandinavian Enviro,scandinavian-enviro,0,SE0005877560,SES,SES.ST,5.0,4,27.0,1,2014-06-18 00:00:00,Sverige
293,420,Advenica,advenica,0,SE0006219473,ADVE,ADVE.ST,6.0,4,88.0,1,2014-09-18 00:00:00,Sverige
294,421,Speqta,203-web,0,SE0017937279,SPEQT,SPEQT.ST,6.0,4,91.0,1,2010-02-19 00:00:00,Sverige
295,422,LIDDS,lidds,0,SE0001958612,LIDDS,LIDDS.ST,4.0,4,78.0,1,2014-07-31 00:00:00,Sverige
296,423,DDM Holding,ddm-holding,0,CH0246292343,DDM,DDM.ST,1.0,4,70.0,1,2014-08-05 00:00:00,Sverige
297,424,Inwido,inwido,0,SE0006220018,INWI,INWI.ST,5.0,2,31.0,1,2014-09-26 00:00:00,Sverige
298,426,Gränges,granges,0,SE0006288015,GRNG,GRNG.ST,5.0,2,24.0,1,2014-10-10 00:00:00,Sverige
299,427,Safeture,gws-safeture,0,SE0006117297,SFTR,SFTR.ST,6.0,4,88.0,1,2014-10-15 00:00:00,Sverige
300,428,Thule,thule,0,SE0006422390,THULE,THULE.ST,8.0,1,48.0,1,2014-11-26 00:00:00,Sverige
301,429,Sprint Bioscience,sprint-bioscience,0,SE0006343745,SPRINT,SPRINT.ST,4.0,4,78.0,1,2014-11-07 00:00:00,Sverige
302,430,Nexstim,nexstim,0,FI4000506811,NXTMS,NXTMS.ST,4.0,4,79.0,1,2014-11-14 00:00:00,Sverige
303,431,Humble Group,bayn,0,SE0006261046,HUMBLE,HUMBLE.ST,2.0,4,63.0,1,2014-11-12 00:00:00,Sverige
304,432,Bonzun,papilly,0,SE0017082506,BONZUN,BONZUN.ST,4.0,4,80.0,1,2014-10-02 00:00:00,Sverige
305,433,Arcoma,arcoma,0,SE0006219176,ARCOMA,ARCOMA.ST,4.0,4,79.0,1,2014-11-14 00:00:00,Sverige
306,434,PowerCell,powercell,0,SE0006425815,PCELL,PCELL.ST,10.0,4,11.0,1,2014-12-19 00:00:00,Sverige
307,436,Christian Berner Tech,christian-berner,0,SE0006143129,CBTT B,CBTT-B.ST,5.0,3,24.0,1,2014-10-20 00:00:00,Sverige
308,437,Absolent Air Care,absolent,0,SE0006256558,ABSO,ABSO.ST,5.0,4,30.0,1,2014-10-16 00:00:00,Sverige
309,438,Samhällsbyggnadsbolag B,samhallsbyggnadsbolag-i-norden,0,SE0009554454,SBB B,SBB-B.ST,1.0,1,75.0,1,2014-11-12 00:00:00,Sverige
310,440,Lifco,lifco,0,SE0015949201,LIFCO B,LIFCO-B.ST,1.0,1,73.0,1,2014-11-21 00:00:00,Sverige
311,441,NP3 Fastigheter,np3,0,SE0006342333,NP3,NP3.ST,1.0,1,75.0,1,2014-12-04 00:00:00,Sverige
312,442,Blick Global,aha-world,0,SE0005962362,BLICK,BLICK.ST,8.0,5,54.0,1,2014-06-25 00:00:00,Sverige
313,443,Alteco Medical,alteco-medical,0,SE0005620408,ALTE,ALTE.ST,4.0,5,79.0,1,2014-03-12 00:00:00,Sverige
314,445,Axkid,axon-kids,0,SE0005934452,AXKID,AXKID.ST,8.0,5,48.0,1,2014-07-01 00:00:00,Sverige
315,446,BrainCool,braincool,0,SE0005731833,BRAIN,BRAIN.ST,4.0,5,79.0,1,2014-05-07 00:00:00,Sverige
316,447,C Security,c-security,0,SE0005991981,CSEC,CSEC.ST,6.0,5,88.0,1,2014-08-01 00:00:00,Sverige
317,449,DexTech Medical,dextech,0,SE0005881489,DEX,DEX.ST,4.0,5,78.0,1,2014-06-19 00:00:00,Sverige
318,450,Igrene,igrene,0,SE0006091476,ABI,ABI.ST,3.0,5,2.0,1,2014-08-22 00:00:00,Sverige
319,451,Premium Snacks,rootfruit,0,SE0006260865,SNX,SNX.ST,2.0,4,63.0,1,2014-12-01 00:00:00,Sverige
320,452,Norse Impact,sealwacs,0,SE0006261038,NORSE,NORSE.ST,6.0,5,84.0,1,2014-11-24 00:00:00,Sverige
321,453,Zenicor Medical,zenicor,0,SE0006343984,ZENI,ZENI.ST,4.0,5,79.0,1,2014-11-18 00:00:00,Sverige
322,454,Gabather,gabather,0,SE0010869552,GABA,GABA.ST,4.0,4,78.0,1,2014-11-03 00:00:00,Sverige
323,458,Scandinavian Real Heart,real-heart,0,SE0006256798,HEART,HEART.ST,4.0,4,79.0,1,2014-11-26 00:00:00,Sverige
324,459,Greater Than,greater-than,0,SE0005881554,GREAT,GREAT.ST,5.0,4,38.0,1,2014-06-12 00:00:00,Sverige
325,460,Ecoclime,ecoclime-comfort,0,SE0012729937,ECC B,ECC-B.ST,5.0,4,27.0,1,2014-02-18 00:00:00,Sverige
326,461,QBank,qbnk,0,SE0007278726,QBNK,QBNK.ST,6.0,5,90.0,1,2014-06-02 00:00:00,Sverige
327,462,Phase Holographic,phase-holographic,0,SE0005504636,PHI,PHI.ST,4.0,5,79.0,1,2014-01-20 00:00:00,Sverige
328,465,Envirologic,envirologic,0,SE0005704095,ENVI B,ENVI-B.ST,5.0,5,23.0,1,2014-04-22 00:00:00,Sverige
329,466,EQL Pharma,eql-pharma,0,SE0005497732,EQL,EQL.ST,4.0,5,77.0,1,2013-12-17 00:00:00,Sverige
330,468,Tourn,tourn,0,SE0005568482,TOURN,TOURN.ST,8.0,4,56.0,1,2013-12-08 00:00:00,Sverige
331,471,Storytel,storytel,0,SE0007439443,STORY B,STORY-B.ST,8.0,4,57.0,1,2005-12-20 00:00:00,Sverige
332,473,Motion Display,motion-display,0,SE0005798923,MODI,MODI.ST,8.0,5,56.0,1,2014-05-05 00:00:00,Sverige
333,474,OptiCept Technologies,optifreeze,0,SE0005881786,OPTI,OPTI.ST,2.0,4,60.0,1,2014-06-19 00:00:00,Sverige
334,475,Ortoma,ortoma,0,SE0005676103,ORT B,ORT-B.ST,4.0,5,79.0,1,2014-03-31 00:00:00,Sverige
335,477,ProstaLund,prostalund,0,SE0002372318,PLUN,PLUN.ST,4.0,4,79.0,1,2013-10-25 00:00:00,Sverige
336,478,Saniona,saniona,0,SE0005794617,SANION,SANION.ST,4.0,3,78.0,1,2014-04-22 00:00:00,Sverige
337,479,Serstech,serstech,0,SE0005365095,SERT,SERT.ST,5.0,4,38.0,1,2013-08-23 00:00:00,Sverige
338,480,SyntheticMR,syntheticmr,0,SE0015987946,SYNT,SYNT.ST,4.0,5,79.0,1,2013-10-18 00:00:00,Sverige
339,482,RLS Global,rls-global,0,SE0005190725,RLS,RLS.ST,4.0,4,77.0,1,2012-05-04 00:00:00,Sverige
340,483,Guard Therapeutics,a1m-pharma,0,SE0009973357,GUARD,GUARD.ST,4.0,4,78.0,1,2013-04-03 00:00:00,Sverige
341,484,Enzymatica,enzymatica,0,SE0003943620,ENZY,ENZY.ST,2.0,4,65.0,1,2011-06-14 00:00:00,Sverige
342,486,Spago Nanomedical,spago,0,SE0004899474,SPAGO,SPAGO.ST,4.0,4,78.0,1,2012-12-27 00:00:00,Sverige
343,489,Sivers Semiconductors,sivers-ima,0,SE0003917798,SIVE,SIVE.ST,6.0,2,82.0,1,2011-05-30 00:00:00,Sverige
344,490,Safe at Sea,safe-at-sea,0,SE0005308632,SAFE,SAFE.ST,5.0,5,23.0,1,2008-01-10 00:00:00,Sverige
345,491,Recyctec,recyctec,0,SE0014808978,RECY B,RECY-B.ST,5.0,5,27.0,1,2013-01-02 00:00:00,Sverige
346,492,Angler Gaming,angler-gaming,0,MT0000650102,ANGL,ANGL.ST,8.0,5,54.0,1,2012-07-06 00:00:00,Sverige
347,494,Beowulf Mining,beowulf-mining,0,SE0002457796,BEO SDB,BEO-SDB.ST,7.0,5,16.0,1,2008-08-06 00:00:00,Sverige
348,495,Peptonic Medical,peptonic,0,SE0005962206,PMED,PMED.ST,4.0,5,78.0,1,2014-07-02 00:00:00,Sverige
349,497,ECOMB,ecomb,0,SE0004051068,ECOM,ECOM.ST,5.0,5,27.0,1,2011-02-02 00:00:00,Sverige
350,498,EcoRub,ecorub,0,SE0003273531,ECO B,ECO-B.ST,5.0,5,27.0,1,2010-06-11 00:00:00,Sverige
351,499,Alphahelix,alphahelix,0,SE0000885501,ALPH,ALPH.ST,4.0,5,79.0,1,2006-09-15 00:00:00,Sverige
352,500,Amnode,amnode,0,SE0014609194,AMNO,AMNO.ST,5.0,5,24.0,1,2007-08-02 00:00:00,Sverige
353,501,Amhult 2,amhult-2,0,SE0001356932,AMH2 B,AMH2-B.ST,1.0,5,75.0,1,2005-05-16 00:00:00,Sverige
354,502,Umida,cefour,0,SE0009190788,UMIDA B,UMIDA-B.ST,2.0,5,58.0,1,2011-01-31 00:00:00,Sverige
355,505,AQ Group,aq-group,0,SE0000772956,AQ,AQ.ST,5.0,2,24.0,1,2001-06-06 00:00:00,Sverige
356,506,AroCell,arocell,0,SE0003883990,AROC,AROC.ST,4.0,4,78.0,1,2011-05-25 00:00:00,Sverige
357,507,Qlosr Group,archelon,0,SE0018169195,QLOSR B,QLOSR-B.ST,6.0,4,90.0,1,2014-01-16 00:00:00,Sverige
358,508,Botnia Exploration,botnia-exploration,0,SE0010494708,BOTX,BOTX.ST,7.0,4,16.0,1,2009-12-14 00:00:00,Sverige
359,509,EasyFill,easyfill,0,SE0002039222,EASY B,EASY-B.ST,5.0,5,32.0,1,2007-05-22 00:00:00,Sverige
360,510,European institute,european-institute,0,SE0000488744,EURI B,EURI-B.ST,4.0,5,78.0,1,2001-09-28 00:00:00,Sverige
361,511,Gullberg & Jansson,gullberg-jansson,0,SE0004576346,GJAB,GJAB.ST,5.0,5,30.0,1,2012-06-19 00:00:00,Sverige
362,512,Safe Lane Gaming,challenger-mobile,0,SE0002081166,SLG B,SLG-B.ST,8.0,6,55.0,1,2010-07-07 00:00:00,Sverige
363,513,Eurocon,eurocon,0,SE0002222596,EURO,EURO.ST,6.0,5,89.0,1,2007-12-14 00:00:00,Sverige
364,517,Slottsviken B,slottsviken,0,SE0018012411,SLOTT B,SLOTT-B.ST,1.0,5,75.0,1,1997-11-01 00:00:00,Sverige
365,520,Bahnhof,bahnhof,0,SE0010442418,BAHN B,BAHN-B.ST,9.0,5,93.0,1,2007-12-19 00:00:00,Sverige
366,521,Clinical Laserthermia,clinical-laserthermia,0,SE0002756130,CLS B,CLS-B.ST,4.0,4,79.0,1,2009-04-16 00:00:00,Sverige
367,522,Jojka,jojka,0,SE0002017707,JOJK,JOJK.ST,8.0,5,56.0,1,2007-07-18 00:00:00,Sverige
368,523,Latvian Forest,latvian-forest,0,SE0003883008,LATF B,LATF-B.ST,7.0,5,21.0,1,2012-06-19 00:00:00,Sverige
369,524,Medfield,medfield,0,SE0004479046,MEDF,MEDF.ST,4.0,5,79.0,1,2012-05-02 00:00:00,Sverige
370,525,Acroud,net-gaming,0,SE0001863291,ACROUD,ACROUD.ST,8.0,4,54.0,1,2009-05-08 00:00:00,Sverige
371,527,Wonderful Times,wonderful-times,0,SE0006028577,WTG,WTG.ST,8.0,5,47.0,1,2008-11-11 00:00:00,Sverige
372,528,iZafe,mediratt,0,SE0003656834,IZAFE B,IZAFE-B.ST,4.0,4,79.0,1,2011-04-04 00:00:00,Sverige
373,529,Miris,miris,0,SE0015657820,MIR,MIR.ST,4.0,5,79.0,1,2006-06-22 00:00:00,Sverige
374,530,Consensus,consensus,0,SE0015191739,CAM B,CAM-B.ST,1.0,5,71.0,1,2007-10-10 00:00:00,Sverige
375,531,SensoDetect,sensodetect,0,SE0003037456,SDET,SDET.ST,4.0,5,79.0,1,2009-11-24 00:00:00,Sverige
376,534,HomeMaid,homemaid,0,SE0001426131,HOME B,HOME-B.ST,8.0,5,49.0,1,2005-11-14 00:00:00,Sverige
377,538,Medimi,medicpen,0,SE0001860511,MEDIMI,MEDIMI.ST,4.0,5,80.0,1,2006-12-11 00:00:00,Sverige
378,540,NGS Group,ngs,0,SE0009947708,NGS,NGS.ST,5.0,3,33.0,1,2002-03-25 00:00:00,Sverige
379,541,Transferator A,transferator,0,SE0017911233,TRAN A,TRAN-A.ST,1.0,5,73.0,1,2007-03-15 00:00:00,Sverige
380,542,Everysport,traveas,0,SE0016127831,EVERY,EVERY.ST,8.0,5,56.0,1,2009-06-26 00:00:00,Sverige
381,544,Exalt,xtranet,0,SE0005223542,EXALT,EXALT.ST,9.0,5,94.0,1,2005-12-30 00:00:00,Sverige
382,545,Syncro,true-heading,0,SE0014956306,SYNC B,SYNC-B.ST,5.0,5,34.0,1,2010-05-17 00:00:00,Sverige
383,546,Respiratorius,respiratorius,0,SE0004550192,RESP,RESP.ST,4.0,5,78.0,1,2012-07-05 00:00:00,Sverige
384,548,Eurocine Vaccines,eurocine-vaccines,0,SE0015382155,EUCI,EUCI.ST,4.0,5,78.0,1,2006-12-12 00:00:00,Sverige
385,549,Future Gaming,playhippo,0,SE0018013922,FGG,FGG.ST,8.0,5,54.0,1,2012-07-23 00:00:00,Sverige
386,550,WntResearch,wntresearch,0,SE0003553130,WNT,WNT.ST,4.0,5,78.0,1,2010-12-17 00:00:00,Sverige
387,551,Sustainion,vindico,0,SE0002067421,SUSG,SUSG.ST,6.0,5,88.0,1,2007-07-23 00:00:00,Sverige
388,553,PharmaLundensis,pharmalundensis,0,SE0003359710,PHAL,PHAL.ST,4.0,5,78.0,1,2010-07-06 00:00:00,Sverige
389,554,Arbona B,switchcore,0,SE0015193719,ARBO B,ARBO-B.ST,1.0,6,73.0,1,2020-11-06 00:00:00,Sverige
390,555,Star Vault,star-vault,0,SE0002149369,STVA B,STVA-B.ST,8.0,6,55.0,1,2007-09-28 00:00:00,Sverige
391,557,Railcare,railcare,0,SE0010441139,RAIL,RAIL.ST,5.0,3,37.0,1,2007-10-08 00:00:00,Sverige
392,558,NFO Drives,nfo-drives,0,SE0015193800,NFO,NFO.ST,5.0,5,27.0,1,2013-10-07 00:00:00,Sverige
393,559,Lovisagruvan,lovisagruvan,0,SE0000418873,LOVI,LOVI.ST,7.0,5,16.0,1,2007-11-14 00:00:00,Sverige
394,560,FX International,fx-international,0,SE0003787555,FXI,FXI.ST,1.0,5,71.0,1,2011-04-15 00:00:00,Sverige
395,561,Genesis IT,genesis-it,0,SE0000661613,GENE,GENE.ST,6.0,5,90.0,1,2010-10-11 00:00:00,Sverige
396,562,Novus,novus,0,SE0001989260,NOVU,NOVU.ST,8.0,5,56.0,1,2007-06-01 00:00:00,Sverige
397,564,Taurus Energy,taurus-energy,0,SE0001075102,TAUR B,TAUR-B.ST,10.0,5,14.0,1,2003-06-17 00:00:00,Sverige
398,565,QuiaPEG Pharmaceuticals,lucent-oil,0,SE0001384850,QUIA,QUIA.ST,4.0,4,77.0,1,2005-06-21 00:00:00,Sverige
399,567,Micropos Medical,micropos-medical,0,SE0002834507,MPOS,MPOS.ST,4.0,5,79.0,1,2009-12-21 00:00:00,Sverige
400,569,Senzime,senzime,0,SE0002478776,SEZI,SEZI.ST,4.0,3,79.0,1,2008-06-18 00:00:00,Sverige
401,570,Kopparbergs,kopparbergs,0,SE0000500779,KOBR B,KOBR-B.ST,2.0,6,58.0,1,1999-06-30 00:00:00,Sverige
402,571,Crown Energy,crown-energy,0,SE0004210854,CRWN,CRWN.ST,3.0,6,2.0,1,2011-12-30 00:00:00,Sverige
403,572,Sotkamo Silver,sotkamo-silver,0,SE0001057910,SOSI,SOSI.ST,7.0,6,18.0,1,2004-02-23 00:00:00,Sverige
404,575,Nimutan,medica-clinical-nord,0,SE0001789793,NIMU,NIMU.ST,2.0,6,65.0,1,2006-12-06 00:00:00,Sverige
